Site_ID_split,Level_layer_concentration,TaxUnit,TaxUnit_unique,Timeslice,Long,Lat,Dating_BP,Dating_method,Dating_qual,Site_type,Site_strat,Ass_pos,Ass_coh,Site_fau2,Site_excav,Key_references,Macro_region,Macro_region_code,Site_ID,LabCode/Ref,Site (from main datasheet + 14c-palaeolithic),Site_ID (from main datasheet),Layer/Context (from main datasheet),Additional info on layer/context not originally in the datasheet,TaxUnit (from main datasheet),Conv_C14_date,Conv_std,AMS_C14_date,AMS_Pm/Std,Dated material,Dated species,Informaton on pretreatment,Source (Database/Literature),Org. Lit. Reference (if given),Other comments/observation,median_SPD_age_calBP,oneSigma_rangeMin,oneSigma_rangeMax
Kulna6,layers 5 and 6,Magdalenian,Mag_BOMO,2,16.737777,49.408333,13538-13217; 13648-13358 (both from layer 6),14C,Reliable,Cave,Stratified,Primary/insitu,Homogeneous,TRUE,1950-1980,"Valoch 1988,Valoch and Neruda 2005",Bohemia and Moravia,BOMO,Kulna6,OxA-25291,Kůlna Cave,Kulna6,layers 5 and 6,NA,Older Magdalenian,NA,NA,12620,60,"bone, humerus",Rangifer tarandus,NA,Radiocarbon Palaeolithic Europe Database v27,"Valoch K.2001. Jahrbuch des Romisch-Germanischen Zentralmuseums Mainz 48: 103-162. Bronk Ramsey C. e.a. Archaeometry 57, 1 (2015) 177-216. Nerudova Z. e.a.  2014. Archäologisches korrespondenzblatt 44: 312.","K2011012 from G1, 38/L",14663,12848,15271
Kulna6,layers 5 and 6,Magdalenian,Mag_BOMO,2,16.737777,49.408333,13538-13217; 13648-13358 (both from layer 6),14C,Reliable,Cave,Stratified,Primary/insitu,Homogeneous,TRUE,1950-1980,"Valoch 1988,Valoch and Neruda 2005",Bohemia and Moravia,BOMO,Kulna6,OxA-25289,Kůlna Cave,Kulna6,layers 5 and 6,NA,Older Magdalenian,NA,NA,12575,60,"bone, pelvis",Equus sp.,NA,Radiocarbon Palaeolithic Europe Database v27,"Valoch K.2001. Jahrbuch des Romisch-Germanischen Zentralmuseums Mainz 48: 103-162. Bronk Ramsey C. e.a. Archaeometry 57, 1 (2015) 177-216. Nerudova Z. e.a.  2014. Archäologisches korrespondenzblatt 44: 312.","K2011010, from G1, 37-38/M",14663,12848,15271
Kulna6,layers 5 and 6,Magdalenian,Mag_BOMO,2,16.737777,49.408333,13538-13217; 13648-13358 (both from layer 6),14C,Reliable,Cave,Stratified,Primary/insitu,Homogeneous,TRUE,1950-1980,"Valoch 1988,Valoch and Neruda 2005",Bohemia and Moravia,BOMO,Kulna6,OxA-25288,Kůlna Cave,Kulna6,layers 5 and 6,Kulna layer 5,Older Magdalenian,NA,NA,12600,60,NA,NA,NA,Radiocarbon Palaeolithic Europe Database v30,NA,NA,14663,12848,15271
Kulna6,layers 5 and 6,Magdalenian,Mag_BOMO,2,16.737777,49.408333,13538-13217; 13648-13358 (both from layer 6),14C,Reliable,Cave,Stratified,Primary/insitu,Homogeneous,TRUE,1950-1980,"Valoch 1988,Valoch and Neruda 2005",Bohemia and Moravia,BOMO,Kulna6,OxA-V-2777-55C,Kůlna Cave,Kulna6,layers 5 and 6,Kulna layer 5,Older Magdalenian,NA,NA,12810,60,NA,NA,NA,Radiocarbon Palaeolithic Europe Database v30,NA,NA,14663,12848,15271
Kulna6,layers 5 and 6,Magdalenian,Mag_BOMO,2,16.737777,49.408333,13538-13217; 13648-13358 (both from layer 6),14C,Reliable,Cave,Stratified,Primary/insitu,Homogeneous,TRUE,1950-1980,"Valoch 1988,Valoch and Neruda 2005",Bohemia and Moravia,BOMO,Kulna6,OxA-V-2777-56C,Kůlna Cave,Kulna6,layers 5 and 6,Kulna layer 5,Older Magdalenian,NA,NA,11510,50,NA,NA,NA,Radiocarbon Palaeolithic Europe Database v30,NA,NA,14663,12848,15271
Kulna6,layers 5 and 6,Magdalenian,Mag_BOMO,2,16.737777,49.408333,13538-13217; 13648-13358 (both from layer 6),14C,Reliable,Cave,Stratified,Primary/insitu,Homogeneous,TRUE,1950-1980,"Valoch 1988,Valoch and Neruda 2005",Bohemia and Moravia,BOMO,Kulna6,GrN-11053,Kůlna Cave,Kulna6,layers 5 and 6,NA,Older Magdalenian,11450,90,NA,NA,charcoal,NA,NA,Radiocarbon Palaeolithic Europe Database v27,"Valoch K.2001. Jahrbuch des Romisch-Germanischen Zentralmuseums Mainz 48: 103-162. Bronk Ramsey C. e.a. Archaeometry 57, 1 (2015) 177-216. Nerudova Z. e.a.  2014. Archäologisches korrespondenzblatt 44: 312.","from D2/C,13-14/I-L",14663,12848,15271
Kulna6,layers 5 and 6,Magdalenian,Mag_BOMO,2,16.737777,49.408333,13538-13217; 13648-13358 (both from layer 6),14C,Reliable,Cave,Stratified,Primary/insitu,Homogeneous,TRUE,1950-1980,"Valoch 1988,Valoch and Neruda 2005",Bohemia and Moravia,BOMO,Kulna6,GrN-5097,Kůlna Cave,Kulna6,layers 5 and 6,NA,Older Magdalenian,11590,80,NA,NA,charcoal,NA,NA,Radiocarbon Palaeolithic Europe Database v27,"Valoch K.2001. Jahrbuch des Romisch-Germanischen Zentralmuseums Mainz 48: 103-162. Bronk Ramsey C. e.a. Archaeometry 57, 1 (2015) 177-216. Nerudova Z. e.a.  2014. Archäologisches korrespondenzblatt 44: 312.","from G1, 37-38/M,O",14663,12848,15271
Kulna4,layer 4,Epimagdalenian,EpiMag_BOMO,2,16.737777,49.408333,13375-13120; 13560-13213,14C,Reliable,Cave,Stratified,Primary/insitu,Mixed,TRUE,1950-1980,Valoch 1988,Bohemia and Moravia,BOMO,Kulna4,OxA-25285,Kůlna Cave,Kulna4,4,NA,"Magdalenian, Epi-Magdalenian",NA,NA,11770,55,Metatarsus,"Alces alces,",NA,Radiocarbon Palaeolithic Europe Database v27,"Valoch K.2001. Jahrbuch des Romisch-Germanischen Zentralmuseums Mainz 48: 103-162.. 311. Bronk Ramsey C. e.a. Archaeometry 57, 1 (2015) 177-216.  Nerudova Z. e.a. Archäologisches korrespondenzblatt 44 ·   2014; 372","K+130/61 fromA, 1a=T/XIII",13346,12994,13761
Kulna4,layer 4,Epimagdalenian,EpiMag_BOMO,2,16.737777,49.408333,13375-13120; 13560-13213,14C,Reliable,Cave,Stratified,Primary/insitu,Mixed,TRUE,1950-1980,Valoch 1988,Bohemia and Moravia,BOMO,Kulna4,OxA-25284,Kůlna Cave,Kulna4,4,NA,"Magdalenian, Epi-Magdalenian",NA,NA,11820,50,Metatarsus,"Alces alces,",NA,Radiocarbon Palaeolithic Europe Database v27,"Valoch K.2001. Jahrbuch des Romisch-Germanischen Zentralmuseums Mainz 48: 103-162.. 311. Bronk Ramsey C. e.a. Archaeometry 57, 1 (2015) 177-216.  Nerudova Z. e.a. Archäologisches korrespondenzblatt 44 ·   2014; 372","K2011003from A, 7f=P/VII, K-215/61",13346,12994,13761
Kulna4,layer 4,Epimagdalenian,EpiMag_BOMO,2,16.737777,49.408333,13375-13120; 13560-13213,14C,Reliable,Cave,Stratified,Primary/insitu,Mixed,TRUE,1950-1980,Valoch 1988,Bohemia and Moravia,BOMO,Kulna4,OxA-25286,Kůlna Cave,Kulna4,4,NA,"Magdalenian, Epi-Magdalenian",NA,NA,11070,50,tarsus,"Equus qp.,,",NA,Radiocarbon Palaeolithic Europe Database v27,"Valoch K.2001. Jahrbuch des Romisch-Germanischen Zentralmuseums Mainz 48: 103-162.. 311. Bronk Ramsey C. e.a. Archaeometry 57, 1 (2015) 177-216.  Nerudova Z. e.a. Archäologisches korrespondenzblatt 44 ·   2014; 372","K2011005, from A, 6f=P/VIII",13346,12994,13761
Kulna4,layer 4,Epimagdalenian,EpiMag_BOMO,2,16.737777,49.408333,13375-13120; 13560-13213,14C,Reliable,Cave,Stratified,Primary/insitu,Mixed,TRUE,1950-1980,Valoch 1988,Bohemia and Moravia,BOMO,Kulna4,GrN-6102,Kůlna Cave,Kulna4,4,NA,"Magdalenian, Epi-Magdalenian",11470,105,NA,NA,bone,NA,NA,Radiocarbon Palaeolithic Europe Database v27,"Valoch K.2001. Jahrbuch des Romisch-Germanischen Zentralmuseums Mainz 48: 103-162.. 311. Bronk Ramsey C. e.a. Archaeometry 57, 1 (2015) 177-216.  Nerudova Z. e.a. Archäologisches korrespondenzblatt 44 ·   2014; 372","from K, III-IV/F",13346,12994,13761
Kulna4,layer 4,Epimagdalenian,EpiMag_BOMO,2,16.737777,49.408333,13375-13120; 13560-13213,14C,Reliable,Cave,Stratified,Primary/insitu,Mixed,TRUE,1950-1980,Valoch 1988,Bohemia and Moravia,BOMO,Kulna4,OxA-25284,Kůlna Cave,Kulna4,4,NA,"Magdalenian, Epi-Magdalenian",NA,NA,11820,50,metatarsus,"Alces alces,",NA,Radiocarbon Palaeolithic Europe Database v27,"Valoch K.2001. Jahrbuch des Romisch-Germanischen Zentralmuseums Mainz 48: 103-162.. 311. Bronk Ramsey C. e.a. Archaeometry 57, 1 (2015) 177-216.  Nerudova Z. e.a. Archäologisches korrespondenzblatt 44 ·   2014; 372","K2011003from A, 7f=P/VII, K-215/61",13346,12994,13761
Kulna4,layer 4,Epimagdalenian,EpiMag_BOMO,2,16.737777,49.408333,13375-13120; 13560-13213,14C,Reliable,Cave,Stratified,Primary/insitu,Mixed,TRUE,1950-1980,Valoch 1988,Bohemia and Moravia,BOMO,Kulna4,OxA-25285,Kůlna Cave,Kulna4,4,NA,"Magdalenian, Epi-Magdalenian",NA,NA,11770,55,metatarsus,"Alces alces,",NA,Radiocarbon Palaeolithic Europe Database v27,"Valoch K.2001. Jahrbuch des Romisch-Germanischen Zentralmuseums Mainz 48: 103-162.. 311. Bronk Ramsey C. e.a. Archaeometry 57, 1 (2015) 177-216.  Nerudova Z. e.a. Archäologisches korrespondenzblatt 44 ·   2014; 372","K+130/61 fromA, 1a=T/XIII",13346,12994,13761
Kulna4,layer 4,Epimagdalenian,EpiMag_BOMO,2,16.737777,49.408333,13375-13120; 13560-13213,14C,Reliable,Cave,Stratified,Primary/insitu,Mixed,TRUE,1950-1980,Valoch 1988,Bohemia and Moravia,BOMO,Kulna4,OxA-25286,Kůlna Cave,Kulna4,4,NA,"Magdalenian, Epi-Magdalenian",NA,NA,11070,50,tarsus,"Equus qp.,",NA,Radiocarbon Palaeolithic Europe Database v27,"Valoch K.2001. Jahrbuch des Romisch-Germanischen Zentralmuseums Mainz 48: 103-162.. 311. Bronk Ramsey C. e.a. Archaeometry 57, 1 (2015) 177-216.  Nerudova Z. e.a. Archäologisches korrespondenzblatt 44 ·   2014; 372",", K2011005, from A, 6f=P/VIII",13346,12994,13761
Kulna4,layer 4,Epimagdalenian,EpiMag_BOMO,2,16.737777,49.408333,13375-13120; 13560-13213,14C,Reliable,Cave,Stratified,Primary/insitu,Mixed,TRUE,1950-1980,Valoch 1988,Bohemia and Moravia,BOMO,Kulna4,GrN-28450,Kůlna Cave,Kulna4,4,NA,"Magdalenian, Epi-Magdalenian",11270,80,NA,NA,NA,NA,NA,Radiocarbon Palaeolithic Europe Database v27,"Valoch K.2001. Jahrbuch des Romisch-Germanischen Zentralmuseums Mainz 48: 103-162.. 311. Bronk Ramsey C. e.a. Archaeometry 57, 1 (2015) 177-216.  Nerudova Z. e.a. Archäologisches korrespondenzblatt 44 ·   2014; 372",NA,13346,12994,13761
Kabeliai2,lower C layer,Swiderian,Swid_LT,4,24.3,53.98,"12,000-11,000",C14,Reliable,Openair,Stratified,Primary/insitu,Homogeneous,FALSE,1980-2000,Ostrauskas 2002,Lithuania,LT,Kabeliai2,Ta-2606,Kabeliai 2,Kabeliai2,lower C layer,NA,Final Palaeolithic,9910,100,NA,NA,charred wood,NA,NA,Radiocarbon Palaeolithic Europe Database v27,"Ivanovaitė, L.  E.a.. 2018. The Final Palaeolithic Hunter-Gatherer Colonisation of Lithuania in Light of Recent Palaeoenvironmental Research. Open Quaternary, 4: 4, pp. 1–21,",Layer not mentioned in database,11351,11179,11692
Kabeliai2,lower C layer,Swiderian,Swid_LT,4,24.3,53.98,"12,000-11,000",C14,Reliable,Openair,Stratified,Primary/insitu,Homogeneous,FALSE,1980-2000,Ostrauskas 2002,Lithuania,LT,Kabeliai2,Ta-2601,Kabeliai 2,Kabeliai2,NA,NA,Final Palaeolithic,9820,220,NA,NA,charred wood,NA,NA,Radiocarbon Palaeolithic Europe Database v27,"Ivanovaitė, L.  E.a.. 2018. The Final Palaeolithic Hunter-Gatherer Colonisation of Lithuania in Light of Recent Palaeoenvironmental Research. Open Quaternary, 4: 4, pp. 1–21,",Layer not mentioned in database,11351,11179,11692
GrottaClusantin,"SU 4 (+12, 13, 15)",Late Epigravettian (Phase 2),LEpigrav_NEI,12,12.88669,46.24509,"14,800-13,500",C14,Reliable,Cave,Stratified,Primary/insitu,Homogeneous,TRUE,After 2000,Peresani et al. 2008,Northeastern Italy,NEI,GrottaClusantin,LTL-1215A,Grotta del Clusantin,GrottaClusantin,"SU 4 (+12, 13, 15)",NA,Epîgravettian 2,NA,NA,11879,85,charcoal,NA,NA,Radiocarbon Palaeolithic Europe Database v27,Naudinot N.e.a. 2014. JAS ip.,NA,13935,13607,14167
GrottaClusantin,"SU 4 (+12, 13, 15)",Late Epigravettian (Phase 2),LEpigrav_NEI,12,12.88669,46.24509,"14,800-13,500",C14,Reliable,Cave,Stratified,Primary/insitu,Homogeneous,TRUE,After 2000,Peresani et al. 2008,Northeastern Italy,NEI,GrottaClusantin,LTL-1216A,Grotta del Clusantin,GrottaClusantin,"SU 4 (+12, 13, 15)",NA,Epîgravettian 2,NA,NA,12256,85,charcoal,NA,NA,Radiocarbon Palaeolithic Europe Database v27,Naudinot N.e.a. 2014. JAS ip.,NA,13935,13607,14167
GrottaClusantin,"SU 4 (+12, 13, 15)",Late Epigravettian (Phase 2),LEpigrav_NEI,12,12.88669,46.24509,"14,800-13,500",C14,Reliable,Cave,Stratified,Primary/insitu,Homogeneous,TRUE,After 2000,Peresani et al. 2008,Northeastern Italy,NEI,GrottaClusantin,LTL-430A,Grotta del Clusantin,GrottaClusantin,"SU 4 (+12, 13, 15)",NA,Epîgravettian 2,NA,NA,12004,60,charcoal,NA,NA,Radiocarbon Palaeolithic Europe Database v27,Naudinot N.e.a. 2014. JAS ip.,NA,13935,13607,14167
RiparoDalmeripossiblylayer15,SU 15a-65,Late Epigravettian (Phase 2),LEpigrav_NEI,2,11.6021,45.99347,"13,500-13,200",C14,Reliable,Rockshelter,Stratified,Primary/insitu,Homogeneous,TRUE,1980-2000,"Montoya 2008,Agogué and Dalmeri 2005",Northeastern Italy,NEI,RiparoDalmeripossiblylayer15,KIA-20341,Riparo Dalmeri,RiparoDalmeripossiblylayer15,SU 15a-65,NA,Late Epigravettian,NA,NA,11450,50,charcoal,NA,NA,Radiocarbon Palaeolithic Europe Database v27,Dalmeri D. e.a; 2006. L'Anthropologie 110: 510-529.,NA,13326,13245,13407
RiparoDalmeriUpperlayers,"SSUU 14,26b",Late Epigravettian (Phase 3),LEpigrav_NEI,3,11.6021,45.99347,"13,200-12,500",C14,Reliable,Rockshelter,Stratified,Primary/insitu,Homogeneous,TRUE,1980-2000,"Bassetti et al 1995,1998,Lemorini et al. 2005",Northeastern Italy,NEI,RiparoDalmeriUpperlayers,R-657,Riparo Dalmeri,RiparoDalmeriUpperlayers,"SSUU 14,26b",NA,Late Epigravettian,11250,100,NA,NA,charcoal,NA,NA,Radiocarbon Palaeolithic Europe Database v27,Dalmeri G. e.a. 2006 L’anthropologie 110:  510-529,NA,13075,12922,13231
RiparoDalmeriUpperlayers,"SSUU 14,26b",Late Epigravettian (Phase 3),LEpigrav_NEI,3,11.6021,45.99347,"13,200-12,500",C14,Reliable,Rockshelter,Stratified,Primary/insitu,Homogeneous,TRUE,1980-2000,"Bassetti et al 1995,1998,Lemorini et al. 2005",Northeastern Italy,NEI,RiparoDalmeriUpperlayers,KI-3634,Riparo Dalmeri,RiparoDalmeriUpperlayers,"SSUU 14,26b",NA,Late Epigravettian,NA,NA,11260,100,charcoal,NA,NA,Radiocarbon Palaeolithic Europe Database v27,Dalmeri G. e.a. 2006 L’anthropologie 110:  510-529,NA,13075,12922,13231
RiparoDalmeriUpperlayers,"SSUU 14,26b",Late Epigravettian (Phase 3),LEpigrav_NEI,3,11.6021,45.99347,"13,200-12,500",C14,Reliable,Rockshelter,Stratified,Primary/insitu,Homogeneous,TRUE,1980-2000,"Bassetti et al 1995,1998,Lemorini et al. 2005",Northeastern Italy,NEI,RiparoDalmeriUpperlayers,R-426R,Riparo Dalmeri,RiparoDalmeriUpperlayers,"SSUU 14,26b",NA,Late Epigravettian,11000,115,NA,NA,charcoal,NA,NA,Radiocarbon Palaeolithic Europe Database v27,Montoya C. 2004. Thèse Aix-marseillle I,NA,13075,12922,13231
RiparoDalmeriUpperlayers,"SSUU 14,26b",Late Epigravettian (Phase 3),LEpigrav_NEI,3,11.6021,45.99347,"13,200-12,500",C14,Reliable,Rockshelter,Stratified,Primary/insitu,Homogeneous,TRUE,1980-2000,"Bassetti et al 1995,1998,Lemorini et al. 2005",Northeastern Italy,NEI,RiparoDalmeriUpperlayers,UtC-6777,Riparo Dalmeri,RiparoDalmeriUpperlayers,"SSUU 14,26b",NA,Late Epigravettian,NA,NA,11100,60,charcoal,NA,NA,Radiocarbon Palaeolithic Europe Database v27,Montoya C. 2004. Thèse Aix-marseillle I,NA,13075,12922,13231
LaCogolaSU19,SU 19,Late Epigravettian (Phase 3),LEpigrav_NEI,3,11.22979,45.9322,"12,900-12,000",C14,Reliable,Rockshelter,Stratified,Primary/insitu,Homogeneous,TRUE,After 2000,"Cusinato 2003,Cusinato et al. 2004",Northeastern Italy,NEI,LaCogolaSU19,UtC-9286,Riparo La Cogola,LaCogolaSU19,SU 19,NA,Late Epigravettian,NA,NA,10380,70,charcoal,NA,NA,Radiocarbon Palaeolithic Europe Database v27,"Peresani M. et al. 1999-2000. Rivista di Sccienze Preistoriche 50:103-132. Dalmeri G. 2004. Studi Trent. Sci. Nat., Preistoria Alpina, 40: 91-98.",NA,12511,12103,12732
LaCogolaSU19,SU 19,Late Epigravettian (Phase 3),LEpigrav_NEI,3,11.22979,45.9322,"12,900-12,000",C14,Reliable,Rockshelter,Stratified,Primary/insitu,Homogeneous,TRUE,After 2000,"Cusinato 2003,Cusinato et al. 2004",Northeastern Italy,NEI,LaCogolaSU19,UtC-9287,Riparo La Cogola,LaCogolaSU19,SU 19,NA,Late Epigravettian,NA,NA,10640,60,charcoal,NA,NA,Radiocarbon Palaeolithic Europe Database v27,"Peresani M. et al. 1999-2000. Rivista di Sccienze Preistoriche 50:103-132. Dalmeri G. 2004. Studi Trent. Sci. Nat., Preistoria Alpina, 40: 91-98.",NA,12511,12103,12732
PaluEchen,"SSUU 6, 7",Late Epigravettian (Phase 3),LEpigrav_NEI,3,11.19577,45.91224,"12,400-12,000",C14,Reliable,Openair,Stratified,Primary/insitu,Homogeneous,FALSE,After 2000,Dalmeri et al. 2013,Northeastern Italy,NEI,PaluEchen,UtC-13428,Palù Echen,PaluEchen,7,NA,Late Epigravettian,NA,NA,10320,60,NA,NA,NA,Radiocarbon Palaeolithic Europe Database v27,Mussi M. e.a. 2011. QI 242: 360-370.,NA,12143,11945,12438
LaCogolaSU18,SU 18,Late Epigravettian (Phase 4)/Early Sauveterrian,LEpigravESauv_NEI,4,11.22979,45.9322,"11,400-11,100",C14,Reliable,Rockshelter,Stratified,Primary/insitu,Homogeneous,TRUE,After 2000,"Cusinato 2003,Cusinato et al. 2004",Northeastern Italy,NEI,LaCogolaSU18,UtC-9285,Riparo La Cogola,LaCogolaSU18,SU 18,NA,Early Mesolithic,NA,NA,9820,60,charcoal,NA,NA,Radiocarbon Palaeolithic Europe Database v27,"Dalmeri G. 2004. Studi Trent. Sci. Nat., Preistoria Alpina, 40: 91-98.",NA,11235,11191,11267
RomagnanoLocIIIlayerAE,AF,Early Sauveterrian (Phase 4),ESauv_NEI,4,11.10611,46.00724,"11,700-10,900",C14,Reliable,Rockshelter,Stratified,Primary/insitu,Homogeneous,TRUE,1950-1980,"Broglio and Kozlowski 1984,Flor et al. 2011",Northeastern Italy,NEI,RomagnanoLocIIIlayerAE,R-1146Aa,Riparo di Romagnano,RomagnanoLocIIIlayerAE,AE,NA,Early Mesolithic,9580,250,NA,NA,?,NA,NA,Radiocarbon Palaeolithic Europe Database v27,"Broglio, 1980. F. Fontana et al. / Quaternary International 423 (2016) 252-262.",NA,11099,10721,11395
RomagnanoLocIIIlayerAE,AF,Early Sauveterrian (Phase 4),ESauv_NEI,4,11.10611,46.00724,"11,700-10,900",C14,Reliable,Rockshelter,Stratified,Primary/insitu,Homogeneous,TRUE,1950-1980,"Broglio and Kozlowski 1984,Flor et al. 2011",Northeastern Italy,NEI,RomagnanoLocIIIlayerAE,R-1146A,Riparo di Romagnano,RomagnanoLocIIIlayerAE,AE,NA,"Early Mesolithic , Sauveterrian",9580,250,NA,NA,charcoal,NA,NA,Radiocarbon Palaeolithic Europe Database v27,Broglio 1980. Avigliano R. 2000. JQS 15: 789-803.,NA,11099,10721,11395
RomagnanoLocIIIlayerAE,AF,Early Sauveterrian (Phase 4),ESauv_NEI,4,11.10611,46.00724,"11,700-10,900",C14,Reliable,Rockshelter,Stratified,Primary/insitu,Homogeneous,TRUE,1950-1980,"Broglio and Kozlowski 1984,Flor et al. 2011",Northeastern Italy,NEI,RomagnanoLocIIIlayerAE,R-1147,"Riparo di Romagnano, Loc III",RomagnanoLocIIIlayerAE,AF,NA,Final Epigravettian,9830,90,NA,NA,charcoal,NA,NA,Radiocarbon Palaeolithic Europe Database v27,"Broglio A. & Kozlowski S.K., 1983. Preistoria Alpina, 19: 93-148. Avigliano R. 2000. JQS 15: 789-803.",NA,11099,10721,11395
Weitsche,NA,Federmesser,Feder_NG,2,11.1265,53.0275,14000-13000,C14,Reliable,Openair,Stratified,Primary/insitu,Homogeneous,FALSE,1980-2000,Veil et al. 2015,Northern Germany,NG,Weitsche,KIA-26439,Weitsche,Weitsche,surface,NA,Federmesser,NA,NA,11980,120,cremated bone,NA,NA,Radiocarbon Palaeolithic Europe Database v27,Veil S. e.a.  2002. Recent Studies in the Final Palaeolithic of the European plain: 129-138. Veil S. e.a. http://antiquity.ac.uk/ant/086/ant0860660.htm,NA,13714,13506,13976
Weitsche,NA,Federmesser,Feder_NG,2,11.1265,53.0275,14000-13000,C14,Reliable,Openair,Stratified,Primary/insitu,Homogeneous,FALSE,1980-2000,Veil et al. 2015,Northern Germany,NG,Weitsche,KIA-35664,Weitsche,Weitsche,surface,NA,Federmesser,NA,NA,11755,50,cremated bone,NA,NA,Radiocarbon Palaeolithic Europe Database v27,Veil S. e.a.  2002. Recent Studies in the Final Palaeolithic of the European plain: 129-138. Veil S. e.a. http://antiquity.ac.uk/ant/086/ant0860660.htm,NA,13714,13506,13976
Poggenwisch,NA,Hamburgian,Ham_NG,1,10.203,53.64,15000-14000,C14,Reliable,Openair,Stratified,Primary/insitu,Homogeneous,TRUE,1950-1980,Rust 1958,Northern Germany,NG,Poggenwisch,KIA-32926,Poggenwisch D,Poggenwisch,NA,NA,Classic Hamburgian,NA,NA,12365,60,antler,Rangifer tarandus,NA,Radiocarbon Palaeolithic Europe Database v27,"Lanting J.N.,Van der Plicht J., I996, De 14 C-Chronologie van de Nederlandse Pre-en Protohistorie, I: Laat-Palaeolithicum. Palaeohistoria 37/38: 7I-125.Hamburgian. Valentin B. 2007. http://lara.inist.fr/bitstream/2332/1360/1/PCRTardi2007.pdf;",humanly modified,14678,14115,14941
Poggenwisch,NA,Hamburgian,Ham_NG,1,10.203,53.64,15000-14000,C14,Reliable,Openair,Stratified,Primary/insitu,Homogeneous,TRUE,1950-1980,Rust 1958,Northern Germany,NG,Poggenwisch,KIA-32925,Poggenwisch D,Poggenwisch,NA,NA,Classic Hamburgian,NA,NA,12265,55,antler,Rangifer tarandus,NA,Radiocarbon Palaeolithic Europe Database v27,"Lanting J.N.,Van der Plicht J., I996, De 14 C-Chronologie van de Nederlandse Pre-en Protohistorie, I: Laat-Palaeolithicum. Palaeohistoria 37/38: 7I-125.Hamburgian. Valentin B. 2007. http://lara.inist.fr/bitstream/2332/1360/1/PCRTardi2007.pdf;",humanly modified,14678,14115,14941
Poggenwisch,NA,Hamburgian,Ham_NG,1,10.203,53.64,15000-14000,C14,Reliable,Openair,Stratified,Primary/insitu,Homogeneous,TRUE,1950-1980,Rust 1958,Northern Germany,NG,Poggenwisch,KIA-32927,Poggenwisch D,Poggenwisch,NA,NA,Classic Hamburgian,NA,NA,12330,55,antler,Rangifer tarandus,NA,Radiocarbon Palaeolithic Europe Database v27,"Lanting J.N.,Van der Plicht J., I996, De 14 C-Chronologie van de Nederlandse Pre-en Protohistorie, I: Laat-Palaeolithicum. Palaeohistoria 37/38: 7I-125.Hamburgian. Valentin B. 2007. http://lara.inist.fr/bitstream/2332/1360/1/PCRTardi2007.pdf;",with attached bone,14678,14115,14941
Poggenwisch,NA,Hamburgian,Ham_NG,1,10.203,53.64,15000-14000,C14,Reliable,Openair,Stratified,Primary/insitu,Homogeneous,TRUE,1950-1980,Rust 1958,Northern Germany,NG,Poggenwisch,KN-2754,Poggenwisch D,Poggenwisch,NA,NA,Classic Hamburgian,12470,95,NA,NA,bone,q,NA,Radiocarbon Palaeolithic Europe Database v27,"Lanting J.N.,Van der Plicht J., I996, De 14 C-Chronologie van de Nederlandse Pre-en Protohistorie, I: Laat-Palaeolithicum. Palaeohistoria 37/38: 7I-125.Hamburgian. Valentin B. 2007. http://lara.inist.fr/bitstream/2332/1360/1/PCRTardi2007.pdf;",(bulked sample),14678,14115,14941
Poggenwisch,NA,Hamburgian,Ham_NG,1,10.203,53.64,15000-14000,C14,Reliable,Openair,Stratified,Primary/insitu,Homogeneous,TRUE,1950-1980,Rust 1958,Northern Germany,NG,Poggenwisch,KN-2754,Poggenwisch D,Poggenwisch,NA,NA,Classic Hamburgian,12470,95,NA,NA,bone,NA,NA,Radiocarbon Palaeolithic Europe Database v27,"Lanting J.N.,Van der Plicht J., I996, De 14 C-Chronologie van de Nederlandse Pre-en Protohistorie, I: Laat-Palaeolithicum. Palaeohistoria 37/38: 7I-125.Hamburgian. Valentin B. 2007. http://lara.inist.fr/bitstream/2332/1360/1/PCRTardi2007.pdf;",(bulked sample),14678,14115,14941
Poggenwisch,NA,Hamburgian,Ham_NG,1,10.203,53.64,15000-14000,C14,Reliable,Openair,Stratified,Primary/insitu,Homogeneous,TRUE,1950-1980,Rust 1958,Northern Germany,NG,Poggenwisch,K-4332,Poggenwisch D,Poggenwisch,NA,NA,Classic Hamburgian,12570,115,NA,NA,collagen of bone,Reindeer,NA,Radiocarbon Palaeolithic Europe Database v27,"Lanting J.N.,Van der Plicht J., I996, De 14 C-Chronologie van de Nederlandse Pre-en Protohistorie, I: Laat-Palaeolithicum. Palaeohistoria 37/38: 7I-125.Hamburgian. Valentin B. 2007. http://lara.inist.fr/bitstream/2332/1360/1/PCRTardi2007.pdf;",NA,14678,14115,14941
